generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
45,1.9967012144150434e-06,2.5356464514164183e-06,2.7669564518098465e-06,3.978028031691234e-07,4.785783442207569e-06,1.5877240763622605e-06,4.518538652216106e-06,4.946501589728739e-07,3.796493009389478e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,3.7694341038044924e-06,2.9999245156325125e-06,1.5476867266944683e-06,5.698948636338903e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
46,1.9967012144150434e-06,2.5356464514164183e-06,2.7669564518098465e-06,3.978028031691234e-07,4.785783442207569e-06,1.5877240763622605e-06,4.518538652216106e-06,4.946501589728739e-07,3.796493009389478e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,3.7694341038044924e-06,2.9999245156325125e-06,1.5476867266944683e-06,4.844020516260386e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
47,1.9967012144150434e-06,2.5356464514164183e-06,2.7669564518098465e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,4.518538652216106e-06,4.946501589728739e-07,3.796493009389478e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,3.7694341038044924e-06,2.9999245156325125e-06,1.5476867266944683e-06,4.844020516260386e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
48,1.9967012144150434e-06,2.496454928738142e-06,2.7669564518098465e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,4.518538652216106e-06,4.946501589728739e-07,2.0965841250958688e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,3.7694341038044924e-06,2.9999245156325125e-06,1.5476867266944683e-06,4.844020516260386e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
49,1.9967012144150434e-06,1.7922187282639926e-06,2.7669564518098465e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,4.518538652216106e-06,8.180482128902038e-08,2.0965841250958688e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,3.7694341038044924e-06,2.9999245156325125e-06,1.5476867266944683e-06,3.7290975482459445e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
50,1.5120915256497428e-06,1.7922187282639926e-06,2.4571595352212927e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,4.518538652216106e-06,8.180482128902038e-08,2.0965841250958688e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,3.7694341038044924e-06,2.2145459976234514e-06,1.5476867266944683e-06,3.7290975482459445e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
51,1.5120915256497428e-06,1.7922187282639926e-06,2.1914614832035673e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,4.518538652216106e-06,8.180482128902038e-08,2.0965841250958688e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,3.169963230391307e-06,4.636470697746297e-07,1.5476867266944683e-06,3.7290975482459445e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
52,1.5120915256497428e-06,1.7922187282639926e-06,2.1914614832035673e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,1.6387889153659367e-06,8.180482128902038e-08,2.0965841250958688e-06,5.286810123072513e-07,7.229440864112951e-07,7.475281962919603e-06,3.5181870215762753e-06,3.169963230391307e-06,4.636470697746297e-07,1.5476867266944683e-06,3.7290975482459445e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.185289656976344e-06
53,1.5120915256497428e-06,1.7922187282639926e-06,2.1914614832035673e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,1.6387889153659367e-06,8.180482128902038e-08,2.0965841250958688e-06,5.286810123072513e-07,6.644216151245101e-07,4.790176123153759e-06,3.5181870215762753e-06,3.169963230391307e-06,4.636470697746297e-07,1.5476867266944683e-06,3.7290975482459445e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.185289656976344e-06
54,1.5120915256497428e-06,1.7922187282639926e-06,2.1914614832035673e-06,3.978028031691234e-07,3.893395841104211e-06,1.5877240763622605e-06,1.6387889153659367e-06,8.180482128902038e-08,2.0965841250958688e-06,5.286810123072513e-07,6.644216151245101e-07,3.43972225334503e-06,3.5181870215762753e-06,3.169963230391307e-06,4.636470697746297e-07,1.3779960528570818e-06,3.7290975482459445e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.185289656976344e-06
