generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
23,1.976922732584916e-06,6.904816083834343e-07,2.2546001237975563e-05,6.799478792927907e-06,1.1989557945552364e-05,3.984404466569375e-06,3.7255783686226262e-06,8.168883684373692e-08,2.1425584374428512e-05,2.4240574901698377e-06,3.882466686819083e-06,1.4398331600795068e-05,2.4850818929833804e-06,1.2091698609917769e-05,4.888874750741738e-06,3.067383918244764e-05,2.560030635513318e-06,9.572774799746664e-06,7.79234315555478e-06,1.097049792778571e-07
24,1.976922732584916e-06,6.904816083834343e-07,2.0445449609334658e-05,5.001767760406764e-06,1.0259740768625852e-05,3.984404466569375e-06,3.678894757132415e-06,8.168883684373692e-08,1.7850497060597777e-05,2.3979840697059214e-06,2.9094982718345223e-06,1.2768283629809293e-05,2.289953050305693e-06,1.038628439401982e-05,4.888874750741738e-06,2.9221631311169137e-05,2.560030635513318e-06,8.349970212696637e-06,7.620410232361681e-06,1.097049792778571e-07
25,1.976922732584916e-06,6.904816083834343e-07,1.9394041280195907e-05,1.9976456971851675e-06,8.443148622840306e-06,3.6970015484839934e-06,2.988828721867369e-06,8.168883684373692e-08,8.463856499043137e-06,2.2387623730410314e-06,2.8383337240212223e-06,1.1363049969801295e-05,1.519849251788e-06,9.71142853261927e-06,4.888874750741738e-06,2.4002527699506018e-05,2.557295715641347e-06,4.354187462163556e-06,6.647878520092845e-06,1.097049792778571e-07
26,1.599396269549825e-06,6.904816083834343e-07,1.3985841689909235e-05,1.9976456971851675e-06,8.321861889070466e-06,3.525986199846033e-06,2.256724884324235e-06,8.168883684373692e-08,8.463856499043137e-06,1.8867707952436415e-06,2.737458507790615e-06,9.935479159475442e-06,1.519849251788e-06,6.680760625789054e-06,3.1976710542998426e-06,1.7377504423479077e-05,2.393082364104993e-06,4.354187462163556e-06,6.423072414968152e-06,1.097049792778571e-07
27,1.599396269549825e-06,6.904816083834343e-07,1.1780259734792424e-05,1.9976456971851675e-06,6.3772976421929546e-06,2.643918635463149e-06,1.8461847200704183e-06,8.168883684373692e-08,8.463856499043137e-06,1.8867707952436415e-06,2.658541866897392e-06,6.6368852144513846e-06,1.519849251788e-06,5.317439595488484e-06,3.1976710542998426e-06,8.115971630021474e-06,2.1222121647008836e-06,4.354187462163556e-06,6.404537344214113e-06,1.097049792778571e-07
28,1.599396269549825e-06,5.920776684380087e-07,1.0186153369891132e-05,1.2374280876873494e-06,6.3772976421929546e-06,2.6142241678774452e-06,1.6015629529157863e-06,5.912938096246604e-08,8.463856499043137e-06,1.8335506126530811e-06,1.5299221749956802e-06,6.6368852144513846e-06,1.519849251788e-06,3.587692058774485e-06,1.188980870004995e-06,8.115971630021474e-06,1.978400283657331e-06,4.056480155917167e-06,6.173508355085653e-06,1.097049792778571e-07
29,1.599396269549825e-06,4.5626284233842055e-07,8.232812698735579e-06,1.2374280876873494e-06,6.355926880634452e-06,2.5922509062241335e-06,8.553858665606485e-07,5.718190663877312e-08,4.648986531509325e-06,1.681152173640984e-06,1.5299221749956802e-06,6.006148559336511e-06,1.519849251788e-06,3.587692058774485e-06,1.1737332209772724e-06,6.2257767820876124e-06,1.543244537391624e-06,3.968510325519091e-06,5.209150254547509e-06,1.097049792778571e-07
30,1.2556216619021742e-06,4.5626284233842055e-07,8.232812698735579e-06,1.2374280876873494e-06,6.35125465812038e-06,2.430235406123157e-06,1.8507549396494618e-07,5.016870042447215e-08,3.6461715235313248e-06,1.2569069651334568e-06,1.433112453689049e-06,4.9219850158391666e-06,1.3799423489307016e-06,3.0636118393922055e-06,1.155399840735797e-06,6.2257767820876124e-06,1.2772948316789814e-06,3.8132222631376307e-06,3.0124893467486565e-06,8.441057812888852e-08
31,9.836807532231516e-07,4.5626284233842055e-07,6.670719823035655e-06,1.2374280876873494e-06,4.898154390903059e-06,1.7860035416732264e-06,1.8507549396494618e-07,4.2178678843806764e-08,1.4561923726663864e-06,1.2569069651334568e-06,1.433112453689049e-06,4.9219850158391666e-06,1.294638848782362e-06,1.4490999415006462e-06,7.807588158605847e-07,5.35744168411744e-06,1.0673157704914834e-06,3.8132222631376307e-06,2.6345724695120714e-06,4.7846311461018064e-08
32,7.911997308107891e-07,4.2942302777407304e-07,4.326105835226777e-06,1.2374280876873494e-06,4.795212532392788e-06,1.7554073711819625e-06,1.8507549396494618e-07,4.2178678843806764e-08,1.4561923726663864e-06,1.2569069651334568e-06,1.4073617455163675e-06,4.582428627517385e-06,1.2844689664628493e-06,1.4490999415006462e-06,7.807588158605847e-07,4.81290454140685e-06,1.0673157704914834e-06,2.8087048984129744e-06,2.1177422767856863e-06,4.7846311461018064e-08
